table_name,name,name_nda,value_old,value_new,label
nt_y_stq,nt_y_stq__socmed_006__dk,screentime_smq_following_na | screentime_smq_following_dk,1,444,Not applicable
ph_p_bkfs,ph_p_bkfs__milk_001__02,bkfs_milk_kind,7,999,Don't know
ph_p_covid,ph_p_covid_004,child_covid_cv_p,1,0,No
ph_p_covid,ph_p_covid_004,child_covid_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__job_001,fam_wage_loss2_cv_p,1,0,No
ph_p_covid,ph_p_covid__job_001,fam_wage_loss2_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__job_002,fam_wage_loss_cv_p,1,0,No
ph_p_covid,ph_p_covid__job_002,fam_wage_loss_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_002__dk,school_close_date_2_cv_p,1,444,Not applicable
ph_p_covid,ph_p_covid__school_005,child_care_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_005,child_care_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_009,material_access_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_009,material_access_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_009,material_access_cv_p,4,444,Not applicable
ph_p_covid,ph_p_covid__school_010,internet_access_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_010,internet_access_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_011,tool_access_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_011,tool_access_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_012,school_difficulty_p,6,444,Not applicable
ph_p_covid,ph_p_covid__school_013,graded_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_013,graded_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_013,graded_cv_p,4,444,Not applicable
ph_p_covid,ph_p_covid__school_014,extra_material_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_014,extra_material_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__school_015,school_nutrition_cv_p,1,0,No
ph_p_covid,ph_p_covid__school_015,school_nutrition_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_007,child_vaccination_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_007,child_vaccination_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008,vac_child_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_008,vac_child_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008__03,vac_child_2_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_008__03,vac_child_2_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008__04,vac_child_3_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_008__04,vac_child_3_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008__04,vac_child_3_cv_p,3,999,Don't Know
ph_p_covid,ph_p_covid__vax_008__04,vac_child_3_cv_p,4,777,Decline to answer
ph_p_covid,ph_p_covid__vax_008__05,vac_child_4_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_008__05,vac_child_4_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008__05,vac_child_4_cv_p,3,999,Don't Know
ph_p_covid,ph_p_covid__vax_008__05,vac_child_4_cv_p,4,777,Decline to answer
ph_p_covid,ph_p_covid__vax_008__06,vac_child_5_cv_p,1,0,No
ph_p_covid,ph_p_covid__vax_008__06,vac_child_5_cv_p,2,1,Yes
ph_p_covid,ph_p_covid__vax_008__06,vac_child_5_cv_p,3,999,Don't Know
ph_p_covid,ph_p_covid__vax_008__06,vac_child_5_cv_p,4,777,Decline to answer
ph_p_dhx,ph_p_dhx__caff_001,devhx_caffeine_11,-1,444,Not applicable
ph_p_dhx,ph_p_dhx__vit_001,devhx_10,-1,444,Not applicable
ph_p_mhx,ph_p_mhx_040,medhx_8a,6,999,Don't know
ph_p_mhx,ph_p_mhx_040__l,medhx_8a_l,6,999,Don't know
ph_p_mhx,ph_p_mhx_041,medhx_9a,6,999,Don't know
ph_p_mhx,ph_p_mhx_041__l,medhx_9a_l,6,999,Don't know
ph_p_mhx,ph_p_mhx__doc_001,medhx_1a,6,999,Don't know
ph_p_mhx,ph_p_mhx__doc_001__l,medhx_1a_l,6,999,Don't know
ph_p_mhx,ph_p_mhx__doc__lt_001,medhx_1b,6,999,Don't know
ph_p_mhx,ph_p_mhx__er_001,medhx_4a,6,999,Don't know
ph_p_mhx,ph_p_mhx__er_001,medhx_4a,7,777,Decline to answer
ph_p_mhx,ph_p_mhx__er_001__l,medhx_4a_l,6,999,Don't know
ph_p_mhx,ph_p_mhx__er_001__l,medhx_4a_l,7,777,Decline to answer
ph_p_mhx,ph_p_mhx__er__lt_001,medhx_5a,6,999,Don't know
ph_p_mhx,ph_p_mhx__er__lt_001,medhx_5a,7,777,Decline to answer
ph_p_pds,ph_p_pds__f_002,pds_f5b_p,1,0,No
ph_p_pds,ph_p_pds__f_002,pds_f5b_p,4,1,Yes
ph_p_saiq,ph_p_saiq__lax_004,sai_p_lax_school,11,1,Yes
ph_p_saiq,ph_p_saiq__lax_004__l,sai_p_lax_school_l,11,1,Yes
ph_p_sex,ph_p_sex__cnvs_001,p_gish2_abstinences,2,0,No
ph_p_sex,ph_p_sex__cnvs_001,p_gish2_abstinences,3,777,Decline to answer
ph_p_sex,ph_p_sex__cnvs_002,p_gish2_safe_practices,2,0,No
ph_p_sex,ph_p_sex__cnvs_002,p_gish2_safe_practices,3,777,Decline to answer
ph_p_sex,ph_p_sex__cnvs_003,p_gish2_convo,2,0,No
ph_p_sex,ph_p_sex__cnvs_003,p_gish2_convo,3,777,Decline to answer
ph_p_sex,ph_p_sex__so__kbi_001,kbi_p_c_gay_l | kbi_p_c_gay,3,0,No
ph_p_sex,ph_p_sex__so__kbi_001,kbi_p_c_gay_l | kbi_p_c_gay,3,0,No
ph_p_sex,ph_p_sex__so__kbi_001,kbi_p_c_gay_l | kbi_p_c_gay,4,777,Decline to answer
ph_p_sex,ph_p_sex__so__kbi_001,kbi_p_c_gay_l | kbi_p_c_gay,4,777,Decline to answer
ph_p_sex,ph_p_sex__so__kbi_001__01,kbi_p_c_gay_problems,4,777,Decline to answer
ph_p_sex,ph_p_sex__so__kbi_001__01__l,kbi_p_c_gay_problems_l,4,777,Decline to answer
ph_y_bkfs,ph_y_bkfs__milk_001__02,bkfs_milk_kind_y,777,999,Don't know
ph_y_bld,ph_y_bld__rslt__burr_score,biospec_blood_burr_cells,1+,1,1+
ph_y_bld,ph_y_bld__rslt__burr_score,biospec_blood_burr_cells,2+,2,2+
ph_y_bld,ph_y_bld__rslt__burr_score,biospec_blood_burr_cells,3+,3,3+
ph_y_bld,ph_y_bld__rslt__poik_score,biospec_blood_poikilocytosis,1+,1,1+
ph_y_bld,ph_y_bld__rslt__poik_score,biospec_blood_poikilocytosis,2+,2,2+
ph_y_bld,ph_y_bld__rslt__poik_score,biospec_blood_poikilocytosis,3+,3,3+
ph_y_bld,ph_y_bld__rslt__rbc_morph,biospec_bl_red_blo_cell_morph,ABNORMAL,2,Abnormal
ph_y_bld,ph_y_bld__rslt__rbc_morph,biospec_bl_red_blo_cell_morph,CONSISTENT WITH RBC INDICES,3,Consistent with RBC indices
ph_y_bld,ph_y_bld__rslt__rbc_morph,biospec_bl_red_blo_cell_morph,NORMAL,1,Normal
ph_y_covid,ph_y_covid__comm_001,demo_online_cv_y,6,444,Not applicable
ph_y_covid,ph_y_covid__comm_002,demo_friends_cv_y,6,444,Not applicable
ph_y_covid,ph_y_covid__comm_003,demo_parents_cv_y,6,444,Not applicable
ph_y_covid,ph_y_covid__comm_004,demo_siblings_cv_y,6,444,Not applicable
ph_y_covid,ph_y_covid__educsup_001,assist_sched_cv_y,8,999,Don't know
ph_y_covid,ph_y_covid__educsup_002,check_hw_cv_y,8,999,Don't know
ph_y_covid,ph_y_covid__educsup_003,teach_concept_cv_y,8,999,Don't know
ph_y_covid,ph_y_covid__educsup_004,create_asgn_act_cv_y,8,999,Don't know
ph_y_covid,ph_y_covid__school_003,school_in_person_cv_y,2,0,No
ph_y_pds,ph_y_pds__f_002,pds_f5_y,1,0,No
ph_y_pds,ph_y_pds__f_002,pds_f5_y,4,1,Yes
ph_y_pds,ph_y_pds__f_002__04,menstrualcycle3_y,2,999,Don't know
ph_y_pds,ph_y_pds__f_002__04,menstrualcycle3_y,3,777,Decline to answer
ph_y_pds,ph_y_pds__f_002__05,menstrualcycle4_y,2,999,Don't know
ph_y_pds,ph_y_pds__f_002__05,menstrualcycle4_y,3,777,Decline to answer
ph_y_sex,ph_y_sex__cnvs_001,gish2_abstinences,2,0,No
ph_y_sex,ph_y_sex__cnvs_001,gish2_abstinences,3,777,Decline to answer
ph_y_sex,ph_y_sex__cnvs_002,gish2_safe_practices,2,0,No
ph_y_sex,ph_y_sex__cnvs_002,gish2_safe_practices,3,777,Decline to answer
ph_y_sex,ph_y_sex__cnvs_003,gish2_convo,2,0,No
ph_y_sex,ph_y_sex__cnvs_003,gish2_convo,3,777,Decline to answer
ph_y_sex,ph_y_sex__so__kbi_001,kbi_y_sex_orient_probs,3,0,No
ph_y_sex,ph_y_sex__so__kbi_001,kbi_y_sex_orient_probs,4,222,I don't understand the question
sdev_p_fa,sdev_p_fa_001,socialdev_pfire_1,98,999,I don't know
sdev_p_fa,sdev_p_fa_001,socialdev_pfire_1,99,777,I'd rather not say
sdev_p_fa,sdev_p_fa_001__l,socialdev_pfire_1_l,98,999,I don't know
sdev_p_fa,sdev_p_fa_001__l,socialdev_pfire_1_l,99,777,I'd rather not say
sdev_p_fa,sdev_p_fa_002,socialdev_pfire_2,98,999,I don't know
sdev_p_fa,sdev_p_fa_002,socialdev_pfire_2,99,777,I'd rather not say
sdev_p_fa,sdev_p_fa_002__l,socialdev_pfire_2_l,98,999,I don't know
sdev_p_fa,sdev_p_fa_002__l,socialdev_pfire_2_l,99,777,I'd rather not say
sdev_p_fa,sdev_p_fa_003,socialdev_pfire_3,98,999,I don't know
sdev_p_fa,sdev_p_fa_003,socialdev_pfire_3,99,777,I'd rather not say
sdev_p_fa,sdev_p_fa_003__l,socialdev_pfire_3_l,98,999,I don't know
sdev_p_fa,sdev_p_fa_003__l,socialdev_pfire_3_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_001,socialdev_prd_01,98,999,I don't know
sdev_p_rd,sdev_p_rd_001,socialdev_prd_01,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_001__l,socialdev_prd_01_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_001__l,socialdev_prd_01_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_002,socialdev_prd_02,98,999,I don't know
sdev_p_rd,sdev_p_rd_002,socialdev_prd_02,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_002__l,socialdev_prd_02_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_002__l,socialdev_prd_02_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_003,socialdev_prd_03,98,999,I don't know
sdev_p_rd,sdev_p_rd_003,socialdev_prd_03,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_003__l,socialdev_prd_03_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_003__l,socialdev_prd_03_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_004,socialdev_prd_04,98,999,I don't know
sdev_p_rd,sdev_p_rd_004,socialdev_prd_04,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_004__l,socialdev_prd_04_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_004__l,socialdev_prd_04_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_005,socialdev_prd_05,98,999,I don't know
sdev_p_rd,sdev_p_rd_005,socialdev_prd_05,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_005__l,socialdev_prd_05_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_005__l,socialdev_prd_05_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_006,socialdev_prd_06,98,999,I don't know
sdev_p_rd,sdev_p_rd_006,socialdev_prd_06,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_006__l,socialdev_prd_06_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_006__l,socialdev_prd_06_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_007,socialdev_prd_07,98,999,I don't know
sdev_p_rd,sdev_p_rd_007,socialdev_prd_07,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_007__l,socialdev_prd_07_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_007__l,socialdev_prd_07_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_008,socialdev_prd_08,98,999,I don't know
sdev_p_rd,sdev_p_rd_008,socialdev_prd_08,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_008__l,socialdev_prd_08_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_008__l,socialdev_prd_08_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_009,socialdev_prd_09,98,999,I don't know
sdev_p_rd,sdev_p_rd_009,socialdev_prd_09,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_009__l,socialdev_prd_09_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_009__l,socialdev_prd_09_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_010,socialdev_prd_10,98,999,I don't know
sdev_p_rd,sdev_p_rd_010,socialdev_prd_10,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_010__l,socialdev_prd_10_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_010__l,socialdev_prd_10_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_011,socialdev_prd_11,98,999,I don't know
sdev_p_rd,sdev_p_rd_011,socialdev_prd_11,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_011__l,socialdev_prd_11_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_011__l,socialdev_prd_11_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_012,socialdev_prd_12,98,999,I don't know
sdev_p_rd,sdev_p_rd_012,socialdev_prd_12,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_012__l,socialdev_prd_12_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_012__l,socialdev_prd_12_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_013,socialdev_prd_13,98,999,I don't know
sdev_p_rd,sdev_p_rd_013,socialdev_prd_13,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_013__l,socialdev_prd_13_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_013__l,socialdev_prd_13_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_014,socialdev_prd_14,98,999,I don't know
sdev_p_rd,sdev_p_rd_014,socialdev_prd_14,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_014__l,socialdev_prd_14_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_014__l,socialdev_prd_14_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_015,socialdev_prd_15,98,999,I don't know
sdev_p_rd,sdev_p_rd_015,socialdev_prd_15,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_015__l,socialdev_prd_15_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_015__l,socialdev_prd_15_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_016,socialdev_prd_16,98,999,I don't know
sdev_p_rd,sdev_p_rd_016,socialdev_prd_16,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_016__l,socialdev_prd_16_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_016__l,socialdev_prd_16_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_017,socialdev_prd_17,98,999,I don't know
sdev_p_rd,sdev_p_rd_017,socialdev_prd_17,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_017__l,socialdev_prd_17_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_017__l,socialdev_prd_17_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_018,socialdev_prd_18,98,999,I don't know
sdev_p_rd,sdev_p_rd_018,socialdev_prd_18,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_018__l,socialdev_prd_18_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_018__l,socialdev_prd_18_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_019,socialdev_prd_19,98,999,I don't know
sdev_p_rd,sdev_p_rd_019,socialdev_prd_19,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_019__l,socialdev_prd_19_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_019__l,socialdev_prd_19_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_020,socialdev_prd_20,98,999,I don't know
sdev_p_rd,sdev_p_rd_020,socialdev_prd_20,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_020__l,socialdev_prd_20_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_020__l,socialdev_prd_20_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_021,socialdev_prd_21,98,999,I don't know
sdev_p_rd,sdev_p_rd_021,socialdev_prd_21,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_021__l,socialdev_prd_21_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_021__l,socialdev_prd_21_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_022,socialdev_prd_22,98,999,I don't know
sdev_p_rd,sdev_p_rd_022,socialdev_prd_22,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_022__l,socialdev_prd_22_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_022__l,socialdev_prd_22_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_023,socialdev_prd_23,98,999,I don't know
sdev_p_rd,sdev_p_rd_023,socialdev_prd_23,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_023__l,socialdev_prd_23_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_023__l,socialdev_prd_23_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_024,socialdev_prd_24,98,999,I don't know
sdev_p_rd,sdev_p_rd_024,socialdev_prd_24,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_024__l,socialdev_prd_24_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_024__l,socialdev_prd_24_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_025,socialdev_prd_25,98,999,I don't know
sdev_p_rd,sdev_p_rd_025,socialdev_prd_25,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_025__l,socialdev_prd_25_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_025__l,socialdev_prd_25_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_026,socialdev_prd_26,98,999,I don't know
sdev_p_rd,sdev_p_rd_026,socialdev_prd_26,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_026__l,socialdev_prd_26_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_026__l,socialdev_prd_26_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_027,socialdev_prd_27,98,999,I don't know
sdev_p_rd,sdev_p_rd_027,socialdev_prd_27,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_027,socialdev_prd_27,999,444,My child is an only child
sdev_p_rd,sdev_p_rd_027__l,socialdev_prd_27_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_027__l,socialdev_prd_27_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_027__l,socialdev_prd_27_l,999,444,My child is an only child
sdev_p_rd,sdev_p_rd_028,socialdev_prd_28,98,999,I don't know
sdev_p_rd,sdev_p_rd_028,socialdev_prd_28,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_028__l,socialdev_prd_28_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_028__l,socialdev_prd_28_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_029,socialdev_prd_29,98,999,I don't know
sdev_p_rd,sdev_p_rd_029,socialdev_prd_29,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_029__l,socialdev_prd_29_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_029__l,socialdev_prd_29_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_030,socialdev_prd_30,98,999,I don't know
sdev_p_rd,sdev_p_rd_030,socialdev_prd_30,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_030__l,socialdev_prd_30_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_030__l,socialdev_prd_30_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_031,socialdev_prd_31,98,999,I don't know
sdev_p_rd,sdev_p_rd_031,socialdev_prd_31,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_031__l,socialdev_prd_31_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_031__l,socialdev_prd_31_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_032,socialdev_prd_32,98,999,I don't know
sdev_p_rd,sdev_p_rd_032,socialdev_prd_32,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_032__l,socialdev_prd_32_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_032__l,socialdev_prd_32_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_033,socialdev_prd_33,98,999,I don't know
sdev_p_rd,sdev_p_rd_033,socialdev_prd_33,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_033__l,socialdev_prd_33_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_033__l,socialdev_prd_33_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_034,socialdev_prd_34,98,999,I don't know
sdev_p_rd,sdev_p_rd_034,socialdev_prd_34,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_034__l,socialdev_prd_34_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_034__l,socialdev_prd_34_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_035,socialdev_prd_35,98,999,I don't know
sdev_p_rd,sdev_p_rd_035,socialdev_prd_35,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_035__l,socialdev_prd_35_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_035__l,socialdev_prd_35_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_036,socialdev_prd_36,98,999,I don't know
sdev_p_rd,sdev_p_rd_036,socialdev_prd_36,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_036__l,socialdev_prd_36_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_036__l,socialdev_prd_36_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_037,socialdev_prd_37,98,999,I don't know
sdev_p_rd,sdev_p_rd_037,socialdev_prd_37,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_037__l,socialdev_prd_37_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_037__l,socialdev_prd_37_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_038,socialdev_prd_38,98,999,I don't know
sdev_p_rd,sdev_p_rd_038,socialdev_prd_38,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_038__l,socialdev_prd_38_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_038__l,socialdev_prd_38_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_039,socialdev_prd_39,98,999,I don't know
sdev_p_rd,sdev_p_rd_039,socialdev_prd_39,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_039__l,socialdev_prd_39_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_039__l,socialdev_prd_39_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_040,socialdev_prd_40,98,999,I don't know
sdev_p_rd,sdev_p_rd_040,socialdev_prd_40,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_040__l,socialdev_prd_40_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_040__l,socialdev_prd_40_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_041,socialdev_prd_41,98,999,I don't know
sdev_p_rd,sdev_p_rd_041,socialdev_prd_41,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_041__l,socialdev_prd_41_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_041__l,socialdev_prd_41_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_042,socialdev_prd_42,98,999,I don't know
sdev_p_rd,sdev_p_rd_042,socialdev_prd_42,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_042__l,socialdev_prd_42_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_042__l,socialdev_prd_42_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_043,socialdev_prd_43,98,999,I don't know
sdev_p_rd,sdev_p_rd_043,socialdev_prd_43,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_043__l,socialdev_prd_43_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_043__l,socialdev_prd_43_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_044,socialdev_prd_44,98,999,I don't know
sdev_p_rd,sdev_p_rd_044,socialdev_prd_44,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_044__l,socialdev_prd_44_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_044__l,socialdev_prd_44_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_045,socialdev_prd_45,98,999,I don't know
sdev_p_rd,sdev_p_rd_045,socialdev_prd_45,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_045__l,socialdev_prd_45_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_045__l,socialdev_prd_45_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_046,socialdev_prd_46,98,999,I don't know
sdev_p_rd,sdev_p_rd_046,socialdev_prd_46,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_046__l,socialdev_prd_46_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_046__l,socialdev_prd_46_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_047,socialdev_prd_47,98,999,I don't know
sdev_p_rd,sdev_p_rd_047,socialdev_prd_47,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_047__l,socialdev_prd_47_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_047__l,socialdev_prd_47_l,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_048,socialdev_prd_48,98,999,I don't know
sdev_p_rd,sdev_p_rd_048,socialdev_prd_48,99,777,I'd rather not say
sdev_p_rd,sdev_p_rd_048__l,socialdev_prd_48_l,98,999,I don't know
sdev_p_rd,sdev_p_rd_048__l,socialdev_prd_48_l,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001,socialdev_pvict_c1,98,999,I don't know
sdev_p_vict,sdev_p_vict_001,socialdev_pvict_c1,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001__03,socialdev_pvict_c1_c,98,999,I don't know
sdev_p_vict,sdev_p_vict_001__03,socialdev_pvict_c1_c,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001__05,socialdev_pvict_c1_g,98,999,I don't know
sdev_p_vict,sdev_p_vict_001__05,socialdev_pvict_c1_g,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001__05__l,socialdev_pvict_c1_g_l,98,999,I don't know
sdev_p_vict,sdev_p_vict_001__05__l,socialdev_pvict_c1_g_l,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001__06,socialdev_pvict_c1_h,98,999,I don't know
sdev_p_vict,sdev_p_vict_001__06,socialdev_pvict_c1_h,99,777,I'd rather not say
sdev_p_vict,sdev_p_vict_001__06__01,socialdev_pvict_c1_i,98,999,I don't know
sdev_p_vict,sdev_p_vict_001__06__01,socialdev_pvict_c1_i,99,777,I'd rather not say
