name,ksads1_id,ksads2_id
mh_p/y_ksads__bpd__pres_013___3,930,635
mh_p/y_ksads__bpd__pres_013___4,931,636
mh_p/y_ksads__bpd__pres_013___5,932,637
mh_p/y_ksads__bpd__pres_013___6,933,638
mh_p/y_ksads__bpd__pres_013___7,934,639
mh_p/y_ksads__bpd__past_,951,656
mh_p/y_ksads__bpd__past_013___1,952,657
mh_p/y_ksads__bpd__past_013___2,953,658
mh_p/y_ksads__bpd__past_013___3,954,659
mh_p/y_ksads__bpd__past_013___4,955,660
mh_p/y_ksads__bpd__past_013___5,956,661
mh_p/y_ksads__bpd__past_013___6,957,662
mh_p/y_ksads__bpd__past_013___7,958,663
mh_p/y_ksads__bpd__pres_014,935,640
mh_p/y_ksads__bpd__past_014,959,
mh_p/y_ksads__bpd__pres_016,936,
mh_p/y_ksads__bpd__past_016,960,664
mh_p/y_ksads__bpd__pres_003,914,619
mh_p/y_ksads__bpd__pres_003__01,915,620
mh_p/y_ksads__bpd__past_003,938,
mh_p/y_ksads__bpd__past_003__01,939,644
mh_p/y_ksads__bpd__pres_004,916,621
mh_p/y_ksads__bpd__past_004,940,645
mh_p/y_ksads__bpd__pres_005,917,622
mh_p/y_ksads__bpd__past_005,941,646
mh_p/y_ksads__bpd__pres_006,918,623
mh_p/y_ksads__bpd__past_006,942,647
su_p/y_ksads__dud__pres_,1372,1057
su_p/y_ksads__dud__pres_006___1,1373,1058
su_p/y_ksads__dud__pres_006___2,1374,1059
su_p/y_ksads__dud__pres_006___3,1375,1060
su_p/y_ksads__dud__pres_006___4,1376,1061
su_p/y_ksads__dud__pres_006___5,1377,1062
su_p/y_ksads__dud__pres_006___6,1378,1063
su_p/y_ksads__dud__pres_006___7,1379,1064
su_p/y_ksads__dud__pres_006___8,1380,1065
su_p/y_ksads__dud__pres_006___9,1381,1066
su_p/y_ksads__dud__past_,1382,1067
su_p/y_ksads__dud__past_006___1,1383,1068
su_p/y_ksads__dud__past_006___2,1384,1069
su_p/y_ksads__dud__past_006___3,1385,1070
su_p/y_ksads__dud__past_006___4,1386,1071
su_p/y_ksads__dud__past_006___5,1387,1072
su_p/y_ksads__dud__past_006___6,1388,1073
su_p/y_ksads__dud__past_006___7,1389,1074
su_p/y_ksads__dud__past_006___8,1390,1075
su_p/y_ksads__dud__past_006___9,1391,1076
su_p/y_ksads__dud__past_006__v01___1,1393,
su_p/y_ksads__dud__past_006__v01___2,1394,1078
su_p/y_ksads__dud__past_006__v01___3,1395,1079
su_p/y_ksads__dud__past_006__v01___4,1396,1080
su_p/y_ksads__dud__past_006__v01___5,1397,1081
su_p/y_ksads__dud__past_006__v01___6,1398,1082
su_p/y_ksads__dud__past_006__v01___7,1399,1083
su_p/y_ksads__dud__past_006__v01___8,1400,1084
su_p/y_ksads__dud__past_006__v01___9,1401,1085
su_p/y_ksads__dud__pres_,1402,1086
su_p/y_ksads__dud__pres_007___1,1403,1087
su_p/y_ksads__dud__pres_007___2,1404,1088
su_p/y_ksads__dud__pres_007___3,1405,1089
su_p/y_ksads__dud__pres_007___4,1406,1090
su_p/y_ksads__dud__pres_007___5,1407,1091
su_p/y_ksads__dud__pres_007___6,1408,1092
su_p/y_ksads__dud__pres_007___7,1409,1093
su_p/y_ksads__dud__pres_007___8,1410,1094
su_p/y_ksads__dud__pres_007___9,1411,1095
su_p/y_ksads__dud__past_,1412,1096
su_p/y_ksads__dud__past_007___1,1413,1097
su_p/y_ksads__dud__past_007___2,1414,1098
su_p/y_ksads__dud__past_007___3,1415,1099
su_p/y_ksads__dud__past_007___4,1416,1100
su_p/y_ksads__dud__past_007___5,1417,1101
su_p/y_ksads__dud__past_007___6,1418,1102
su_p/y_ksads__dud__past_007___7,1419,1103
su_p/y_ksads__dud__past_007___8,1420,1104
su_p/y_ksads__dud__past_007___9,1421,1105
su_p/y_ksads__dud__past_007__v01___1,1423,
su_p/y_ksads__dud__past_007__v01___2,1424,1107
su_p/y_ksads__dud__past_007__v01___3,1425,1108
su_p/y_ksads__dud__past_007__v01___4,1426,1109
su_p/y_ksads__dud__past_007__v01___5,1427,1110
su_p/y_ksads__dud__past_007__v01___6,1428,1111
su_p/y_ksads__dud__past_007__v01___7,1429,1112
su_p/y_ksads__dud__past_007__v01___8,1430,1113
su_p/y_ksads__dud__past_007__v01___9,1431,1114
su_p/y_ksads__dud__pres_,1432,1115
su_p/y_ksads__dud__pres_008___1,1433,1116
su_p/y_ksads__dud__pres_008___2,1434,1117
su_p/y_ksads__dud__pres_008___3,1435,1118
su_p/y_ksads__dud__pres_008___4,1436,1119
su_p/y_ksads__dud__pres_008___5,1437,1120
su_p/y_ksads__dud__pres_008___6,1438,1121
su_p/y_ksads__dud__pres_008___7,1439,1122
su_p/y_ksads__dud__pres_008___8,1440,1123
su_p/y_ksads__dud__pres_008___9,1441,1124
su_p/y_ksads__dud__past_,1442,1125
su_p/y_ksads__dud__past_008___1,1443,1126
su_p/y_ksads__dud__past_008___2,1444,1127
su_p/y_ksads__dud__past_008___3,1445,1128
su_p/y_ksads__dud__past_008___4,1446,1129
su_p/y_ksads__dud__past_008___5,1447,1130
su_p/y_ksads__dud__past_008___6,1448,1131
su_p/y_ksads__dud__past_008___7,1449,1132
su_p/y_ksads__dud__past_008___8,1450,1133
su_p/y_ksads__dud__past_008___9,1451,1134
su_p/y_ksads__dud__past_008__v01___9,1453,
su_p/y_ksads__dud__past_008__v01___1,1454,1136
su_p/y_ksads__dud__past_008__v01___2,1455,1137
su_p/y_ksads__dud__past_008__v01___3,1456,1138
su_p/y_ksads__dud__past_008__v01___4,1457,1139
su_p/y_ksads__dud__past_008__v01___5,1458,1140
su_p/y_ksads__dud__past_008__v01___6,1459,1141
su_p/y_ksads__dud__past_008__v01___7,1460,1142
su_p/y_ksads__dud__past_008__v01___8,1461,1143
su_p/y_ksads__dud_,1462,1144
su_p/y_ksads__dud__pres_009___1,1463,1145
su_p/y_ksads__dud__pres_009___2,1464,1146
su_p/y_ksads__dud__pres_009___3,1465,1147
su_p/y_ksads__dud__pres_009___4,1466,1148
su_p/y_ksads__dud__pres_009___5,1467,1149
su_p/y_ksads__dud__pres_009___6,1468,1150
su_p/y_ksads__dud__pres_009___7,1469,1151
su_p/y_ksads__dud__pres_009___8,1470,1152
su_p/y_ksads__dud__pres_009___9,1471,1153
su_p/y_ksads__dud__pres_,1472,1154
su_p/y_ksads__dud__pres_010___1,1473,1155
su_p/y_ksads__dud__pres_010___2,1474,1156
su_p/y_ksads__dud__pres_010___3,1475,1157
su_p/y_ksads__dud__pres_010___4,1476,1158
su_p/y_ksads__dud__pres_010___5,1477,1159
su_p/y_ksads__dud__pres_010___6,1478,1160
su_p/y_ksads__dud__pres_010___7,1479,1161
su_p/y_ksads__dud__pres_010___8,1480,1162
su_p/y_ksads__dud__pres_010___9,1481,1163
su_p/y_ksads__dud__pres_,1482,1164
su_p/y_ksads__dud__pres_011___1,1483,1165
su_p/y_ksads__dud__pres_011___2,1484,1166
su_p/y_ksads__dud__pres_011___3,1485,1167
su_p/y_ksads__dud__pres_011___4,1486,1168
su_p/y_ksads__dud__pres_011___5,1487,1169
su_p/y_ksads__dud__pres_011___6,1488,1170
su_p/y_ksads__dud__pres_011___7,1489,1171
su_p/y_ksads__dud__pres_011___8,1490,1172
su_p/y_ksads__dud__pres_011___9,1491,1173
su_p/y_ksads__dud__pres_,1492,1174
su_p/y_ksads__dud__pres_012___1,1493,1175
su_p/y_ksads__dud__pres_012___2,1494,1176
su_p/y_ksads__dud__pres_012___3,1495,1177
su_p/y_ksads__dud__pres_012___4,1496,1178
su_p/y_ksads__dud__pres_012___5,1497,1179
su_p/y_ksads__dud__pres_012___6,1498,1180
su_p/y_ksads__dud__pres_012___7,1499,1181
su_p/y_ksads__dud__pres_012___8,1500,1182
su_p/y_ksads__dud__pres_012___9,1501,1183
su_p/y_ksads__dud__pres_,1502,1184
su_p/y_ksads__dud__pres_013___1,1503,1185
su_p/y_ksads__dud__pres_013___2,1504,1186
su_p/y_ksads__dud__pres_013___3,1505,1187
su_p/y_ksads__dud__pres_013___4,1506,1188
su_p/y_ksads__dud__pres_013___5,1507,1189
su_p/y_ksads__dud__pres_013___6,1508,1190
su_p/y_ksads__dud__pres_013___7,1509,1191
su_p/y_ksads__dud__pres_013___8,1510,1192
su_p/y_ksads__dud__pres_013___9,1511,1193
su_p/y_ksads__dud__pres_014,1512,1194
su_p/y_ksads__dud__pres_015,1602,1284
su_p/y_ksads__dud__pres_015__01__3mo,1603,1285
su_p/y_ksads__dud__pres_015__02__3mo,1604,1286
su_p/y_ksads__dud__pres_015__03__3mo,1605,1287
su_p/y_ksads__dud__pres_015__04__3mo,1606,1288
su_p/y_ksads__dud__pres_015__05__3mo,1607,1289
su_p/y_ksads__dud__pres_015__06__3mo,1608,1290
su_p/y_ksads__dud__pres_015__07__3mo,1609,1291
su_p/y_ksads__dud__pres_015__08__3mo,1610,1292
su_p/y_ksads__dud__pres_015__09__3mo,1611,1293
su_p/y_ksads__dud__pres_016,1612,1294
su_p/y_ksads__dud__pres_016__01__3mo,1613,1295
su_p/y_ksads__dud__pres_016__02__3mo,1614,1296
su_p/y_ksads__dud__pres_016__03__3mo,1615,1297
su_p/y_ksads__dud__pres_016__04__3mo,1616,1298
su_p/y_ksads__dud__pres_016__05__3mo,1617,1299
su_p/y_ksads__dud__pres_016__06__3mo,1618,1300
su_p/y_ksads__dud__pres_016__07__3mo,1619,1301
su_p/y_ksads__dud__pres_016__08__3mo,1620,1302
su_p/y_ksads__dud__pres_016__09__3mo,1621,1303
su_p/y_ksads__dud__pres_017,1622,1304
su_p/y_ksads__dud__pres_017__01__3mo,1623,1305
su_p/y_ksads__dud__pres_017__02__3mo,1624,1306
su_p/y_ksads__dud__pres_017__03__3mo,1625,1307
su_p/y_ksads__dud__pres_017__04__3mo,1626,1308
su_p/y_ksads__dud__pres_017__05__3mo,1627,1309
su_p/y_ksads__dud__pres_017__06__3mo,1628,1310
su_p/y_ksads__dud__pres_017__07__3mo,1629,1311
su_p/y_ksads__dud__pres_017__08__3mo,1630,1312
su_p/y_ksads__dud__pres_017__09__3mo,1631,1313
su_p/y_ksads__dud__pres_018,1632,1314
su_p/y_ksads__dud__pres_018__01__3mo,1633,1315
su_p/y_ksads__dud__pres_018__02__3mo,1634,1316
su_p/y_ksads__dud__pres_018__03__3mo,1635,1317
su_p/y_ksads__dud__pres_018__04__3mo,1636,1318
su_p/y_ksads__dud__pres_018__05__3mo,1637,1319
su_p/y_ksads__dud__pres_018__06__3mo,1638,1320
su_p/y_ksads__dud__pres_018__07__3mo,1639,1321
su_p/y_ksads__dud__pres_018__08__3mo,1640,1322
su_p/y_ksads__dud__pres_018__09__3mo,1641,1323
su_p/y_ksads__dud__pres_019,1642,1324
su_p/y_ksads__dud__pres_019__01__3mo,1643,1325
su_p/y_ksads__dud__pres_019__02__3mo,1644,1326
su_p/y_ksads__dud__pres_019__03__3mo,1645,1327
su_p/y_ksads__dud__pres_019__04__3mo,1646,1328
su_p/y_ksads__dud__pres_019__05__3mo,1647,1329
su_p/y_ksads__dud__pres_019__06__3mo,1648,1330
su_p/y_ksads__dud__pres_019__07__3mo,1649,1331
su_p/y_ksads__dud__pres_019__08__3mo,1650,1332
su_p/y_ksads__dud__pres_019__09__3mo,1651,1333
su_p/y_ksads__dud__pres_020,1652,1334
su_p/y_ksads__dud__pres_020__01__3mo,1653,1335
su_p/y_ksads__dud__pres_020__02__3mo,1654,1336
su_p/y_ksads__dud__pres_020__03__3mo,1655,1337
su_p/y_ksads__dud__pres_020__04__3mo,1656,1338
su_p/y_ksads__dud__pres_020__05__3mo,1657,1339
su_p/y_ksads__dud__pres_020__06__3mo,1658,1340
su_p/y_ksads__dud__pres_020__07__3mo,1659,1341
su_p/y_ksads__dud__pres_020__08__3mo,1660,1342
su_p/y_ksads__dud__pres_020__09__3mo,1661,1343
su_p/y_ksads__dud__pres_014__01__3mo,1513,1195
su_p/y_ksads__dud__pres_014__02__3mo,1514,1196
su_p/y_ksads__dud__pres_014__03__3mo,1515,1197
su_p/y_ksads__dud__pres_014__04__3mo,1516,1198
su_p/y_ksads__dud__pres_014__05__3mo,1517,1199
su_p/y_ksads__dud__pres_014__06__3mo,1518,1200
su_p/y_ksads__dud__pres_014__07__3mo,1519,1201
su_p/y_ksads__dud__pres_014__08__3mo,1520,1202
su_p/y_ksads__dud__pres_014__09__3mo,1521,1203
su_p/y_ksads__dud__pres_021,1522,1204
su_p/y_ksads__dud__pres_021__01__3mo,1523,1205
su_p/y_ksads__dud__pres_021__02__3mo,1524,1206
su_p/y_ksads__dud__pres_021__03__3mo,1525,1207
su_p/y_ksads__dud__pres_021__04__3mo,1526,1208
su_p/y_ksads__dud__pres_021__05__3mo,1527,1209
su_p/y_ksads__dud__pres_021__06__3mo,1528,1210
su_p/y_ksads__dud__pres_021__07__3mo,1529,1211
su_p/y_ksads__dud__pres_021__08__3mo,1530,1212
su_p/y_ksads__dud__pres_021__09__3mo,1531,1213
su_p/y_ksads__dud__pres_022,1532,1214
su_p/y_ksads__dud__pres_022__01__3mo,1533,1215
su_p/y_ksads__dud__pres_022__02__3mo,1534,1216
su_p/y_ksads__dud__pres_022__03__3mo,1535,1217
su_p/y_ksads__dud__pres_022__04__3mo,1536,1218
su_p/y_ksads__dud__pres_022__05__3mo,1537,1219
su_p/y_ksads__dud__pres_022__06__3mo,1538,1220
su_p/y_ksads__dud__pres_022__07__3mo,1539,1221
su_p/y_ksads__dud__pres_022__08__3mo,1540,1222
su_p/y_ksads__dud__pres_022__09__3mo,1541,1223
su_p/y_ksads__dud__pres_023,1542,1224
su_p/y_ksads__dud__pres_023__01__3mo,1543,1225
su_p/y_ksads__dud__pres_023__02__3mo,1544,1226
su_p/y_ksads__dud__pres_023__03__3mo,1545,1227
su_p/y_ksads__dud__pres_023__04__3mo,1546,1228
su_p/y_ksads__dud__pres_023__05__3mo,1547,1229
su_p/y_ksads__dud__pres_023__06__3mo,1548,1230
su_p/y_ksads__dud__pres_023__07__3mo,1549,1231
su_p/y_ksads__dud__pres_023__08__3mo,1550,1232
su_p/y_ksads__dud__pres_023__09__3mo,1551,1233
su_p/y_ksads__dud__pres_024,1552,1234
su_p/y_ksads__dud__pres_024__01__3mo,1553,1235
su_p/y_ksads__dud__pres_024__02__3mo,1554,1236
su_p/y_ksads__dud__pres_024__03__3mo,1555,1237
su_p/y_ksads__dud__pres_024__04__3mo,1556,1238
su_p/y_ksads__dud__pres_024__05__3mo,1557,1239
su_p/y_ksads__dud__pres_024__06__3mo,1558,1240
su_p/y_ksads__dud__pres_024__07__3mo,1559,1241
su_p/y_ksads__dud__pres_024__08__3mo,1560,1242
su_p/y_ksads__dud__pres_024__09__3mo,1561,1243
su_p/y_ksads__dud__pres_025,1562,1244
su_p/y_ksads__dud__pres_025__01__3mo,1563,1245
su_p/y_ksads__dud__pres_025__02__3mo,1564,1246
su_p/y_ksads__dud__pres_025__03__3mo,1565,1247
su_p/y_ksads__dud__pres_025__04__3mo,1566,1248
su_p/y_ksads__dud__pres_025__05__3mo,1567,1249
su_p/y_ksads__dud__pres_025__06__3mo,1568,1250
su_p/y_ksads__dud__pres_025__07__3mo,1569,1251
su_p/y_ksads__dud__pres_025__08__3mo,1570,1252
su_p/y_ksads__dud__pres_025__09__3mo,1571,1253
su_p/y_ksads__dud__pres_026,1572,1254
su_p/y_ksads__dud__pres_026__01__3mo,1573,1255
su_p/y_ksads__dud__pres_026__02__3mo,1574,1256
su_p/y_ksads__dud__pres_026__03__3mo,1575,1257
su_p/y_ksads__dud__pres_026__04__3mo,1576,1258
su_p/y_ksads__dud__pres_026__05__3mo,1577,1259
su_p/y_ksads__dud__pres_026__06__3mo,1578,1260
su_p/y_ksads__dud__pres_026__07__3mo,1579,1261
su_p/y_ksads__dud__pres_026__08__3mo,1580,1262
su_p/y_ksads__dud__pres_026__09__3mo,1581,1263
su_p/y_ksads__dud__pres_027,1582,1264
su_p/y_ksads__dud__pres_027__01__3mo,1583,1265
su_p/y_ksads__dud__pres_027__02__3mo,1584,1266
su_p/y_ksads__dud__pres_027__03__3mo,1585,1267
su_p/y_ksads__dud__pres_027__04__3mo,1586,1268
su_p/y_ksads__dud__pres_027__05__3mo,1587,1269
su_p/y_ksads__dud__pres_027__06__3mo,1588,1270
su_p/y_ksads__dud__pres_027__07__3mo,1589,1271
su_p/y_ksads__dud__pres_027__08__3mo,1590,1272
su_p/y_ksads__dud__pres_027__09__3mo,1591,1273
su_p/y_ksads__dud__pres_028,1592,1274
su_p/y_ksads__dud__pres_028__01__3mo,1593,1275
su_p/y_ksads__dud__pres_028__02__3mo,1594,1276
su_p/y_ksads__dud__pres_028__03__3mo,1595,1277
su_p/y_ksads__dud__pres_028__04__3mo,1596,1278
su_p/y_ksads__dud__pres_028__05__3mo,1597,1279
su_p/y_ksads__dud__pres_028__06__3mo,1598,1280
su_p/y_ksads__dud__pres_028__07__3mo,1599,1281
su_p/y_ksads__dud__pres_028__08__3mo,1600,1282
su_p/y_ksads__dud__pres_028__09__3mo,1601,1283
su_p/y_ksads__dud__pres_,2122,1778
su_p/y_ksads__dud__pres_029___1,2123,1779
su_p/y_ksads__dud__pres_029___2,2124,1780
su_p/y_ksads__dud__pres_029___3,2125,1781
su_p/y_ksads__dud__pres_029___4,2126,1782
su_p/y_ksads__dud__pres_029___5,2127,1783
su_p/y_ksads__dud__pres_029___6,2128,1784
su_p/y_ksads__dud__pres_029___7,2129,1785
su_p/y_ksads__dud__pres_029___8,2130,1786
su_p/y_ksads__dud__pres_029___9,2131,1787
su_p/y_ksads__dud__pres_,2132,1788
su_p/y_ksads__dud__pres_030__01__wk,2133,1789
su_p/y_ksads__dud__pres_030__02__wk,2134,1790
su_p/y_ksads__dud__pres_030__03__wk,2135,1791
su_p/y_ksads__dud__pres_030__04__wk,2136,1792
su_p/y_ksads__dud__pres_030__05__wk,2137,1793
su_p/y_ksads__dud__pres_030__06__wk,2138,1794
su_p/y_ksads__dud__pres_030__07__wk,2139,1795
su_p/y_ksads__dud__pres_030__08__wk,2140,1796
su_p/y_ksads__dud__pres_030__09__wk,2141,1797
su_p/y_ksads__dud__pres_,1220,910
su_p/y_ksads__dud__pres_001___1,1221,911
su_p/y_ksads__dud__pres_001___2,1222,912
su_p/y_ksads__dud__pres_001___3,1223,913
su_p/y_ksads__dud__pres_001___4,1224,914
su_p/y_ksads__dud__pres_001___5,1225,915
su_p/y_ksads__dud__pres_001___6,1226,916
su_p/y_ksads__dud__pres_001___7,1227,917
su_p/y_ksads__dud__pres_001___8,1228,918
su_p/y_ksads__dud__pres_001___9,1229,919
su_p/y_ksads__dud__past_,1230,920
su_p/y_ksads__dud__past_001___1,1231,921
su_p/y_ksads__dud__past_001___2,1232,922
su_p/y_ksads__dud__past_001___3,1233,923
su_p/y_ksads__dud__past_001___4,1234,924
su_p/y_ksads__dud__past_001___5,1235,925
su_p/y_ksads__dud__past_001___6,1236,926
su_p/y_ksads__dud__past_001___7,1237,927
su_p/y_ksads__dud__past_001___8,1238,928
su_p/y_ksads__dud__past_001___9,1239,929
su_p/y_ksads__dud__past_,2105,1763
su_p/y_ksads__dud__past_001__v01___1,2106,1764
su_p/y_ksads__dud__past_001__v01___2,2107,1765
su_p/y_ksads__dud__past_001__v01___3,2108,1766
su_p/y_ksads__dud__past_001__v01___4,2109,1767
su_p/y_ksads__dud__past_001__v01___5,2110,1768
su_p/y_ksads__dud__past_001__v01___6,2111,1769
su_p/y_ksads__dud__past_001__v01___7,2112,1770
su_p/y_ksads__dud__past_001__v01___8,2113,1771
su_p/y_ksads__dud__past_001__v01___9,2114,1772
su_p/y_ksads__dud__past_001__v02___1,1241,
su_p/y_ksads__dud__past_001__v02___2,1242,931
su_p/y_ksads__dud__past_001__v02___3,1243,932
su_p/y_ksads__dud__past_001__v02___4,1244,933
su_p/y_ksads__dud__past_001__v02___5,1245,934
su_p/y_ksads__dud__past_001__v02___6,1246,935
su_p/y_ksads__dud__past_001__v02___7,1247,936
su_p/y_ksads__dud__past_001__v02___8,1248,937
su_p/y_ksads__dud__past_001__v02___9,1249,938
su_p/y_ksads__dud__pres_,1250,939
su_p/y_ksads__dud__pres_002___1,1251,940
su_p/y_ksads__dud__pres_002___2,1252,941
su_p/y_ksads__dud__pres_002___3,1253,942
su_p/y_ksads__dud__pres_002___4,1254,943
su_p/y_ksads__dud__pres_002___5,1255,944
su_p/y_ksads__dud__pres_002___6,1256,945
su_p/y_ksads__dud__pres_002___7,1257,946
su_p/y_ksads__dud__pres_002___8,1258,947
su_p/y_ksads__dud__pres_002___9,1259,948
su_p/y_ksads__dud__past_,1260,949
su_p/y_ksads__dud__past_002___1,1261,950
su_p/y_ksads__dud__past_002___2,1262,951
su_p/y_ksads__dud__past_002___3,1263,952
su_p/y_ksads__dud__past_002___4,1264,953
su_p/y_ksads__dud__past_002___5,1265,954
su_p/y_ksads__dud__past_002___6,1266,955
su_p/y_ksads__dud__past_002___7,1267,956
su_p/y_ksads__dud__past_002___8,1268,957
su_p/y_ksads__dud__past_002___9,1269,958
su_p/y_ksads__dud__past_002__v01___1,1271,
su_p/y_ksads__dud__past_002__v01___2,1272,960
su_p/y_ksads__dud__past_002__v01___3,1273,961
su_p/y_ksads__dud__past_002__v01___4,1274,962
su_p/y_ksads__dud__past_002__v01___5,1275,963
su_p/y_ksads__dud__past_002__v01___6,1276,964
su_p/y_ksads__dud__past_002__v01___7,1277,965
su_p/y_ksads__dud__past_002__v01___8,1278,966
su_p/y_ksads__dud__past_002__v01___9,1279,967
su_p/y_ksads__dud__pres_,1280,968
su_p/y_ksads__dud__pres_003___1,1281,969
su_p/y_ksads__dud__pres_003___2,1282,970
su_p/y_ksads__dud__pres_003___3,1283,971
su_p/y_ksads__dud__pres_003___4,1284,972
su_p/y_ksads__dud__pres_003___5,1285,973
su_p/y_ksads__dud__pres_003___6,1286,974
su_p/y_ksads__dud__pres_003___7,1287,975
su_p/y_ksads__dud__pres_003___8,1288,976
su_p/y_ksads__dud__pres_003___9,1289,977
su_p/y_ksads__dud__past_,1290,978
su_p/y_ksads__dud__past_003___1,1291,979
su_p/y_ksads__dud__past_003___2,1292,980
su_p/y_ksads__dud__past_003___3,1293,981
su_p/y_ksads__dud__past_003___4,1294,982
su_p/y_ksads__dud__past_003___5,1295,983
su_p/y_ksads__dud__past_003___6,1296,984
su_p/y_ksads__dud__past_003___7,1297,985
su_p/y_ksads__dud__past_003___8,1298,986
su_p/y_ksads__dud__past_003___9,1299,987
su_p/y_ksads__dud__past_003__v01___1,1301,
su_p/y_ksads__dud__past_003__v01___2,1302,989
su_p/y_ksads__dud__past_003__v01___3,1303,990
su_p/y_ksads__dud__past_003__v01___4,1304,991
su_p/y_ksads__dud__past_003__v01___5,1305,992
su_p/y_ksads__dud__past_003__v01___6,1306,993
su_p/y_ksads__dud__past_003__v01___7,1307,994
su_p/y_ksads__dud__past_003__v01___8,1308,995
su_p/y_ksads__dud__past_003__v01___9,1309,996
su_p/y_ksads__dud__pres_,1310,997
su_p/y_ksads__dud__pres_004___1,1311,998
su_p/y_ksads__dud__pres_004___2,1312,999
su_p/y_ksads__dud__pres_004___3,1313,1000
su_p/y_ksads__dud__pres_004___4,1314,1001
su_p/y_ksads__dud__pres_004___5,1315,1002
su_p/y_ksads__dud__pres_004___6,1316,1003
su_p/y_ksads__dud__pres_004___7,1317,1004
su_p/y_ksads__dud__pres_004___8,1318,1005
su_p/y_ksads__dud__pres_004___9,1319,1006
su_p/y_ksads__dud__pres_004__txt,1320,1007
su_p/y_ksads__dud__past_,1321,1008
su_p/y_ksads__dud__past_004___1,1322,1009
su_p/y_ksads__dud__past_004___2,1323,1010
su_p/y_ksads__dud__past_004___3,1324,1011
su_p/y_ksads__dud__past_004___4,1325,1012
su_p/y_ksads__dud__past_004___5,1326,1013
su_p/y_ksads__dud__past_004___6,1327,1014
su_p/y_ksads__dud__past_004___7,1328,1015
su_p/y_ksads__dud__past_004___8,1329,1016
su_p/y_ksads__dud__past_004___9,1330,1017
su_p/y_ksads__dud__past_004__v01___1,1332,
su_p/y_ksads__dud__past_004__v01___2,1333,1019
su_p/y_ksads__dud__past_004__v01___3,1334,1020
su_p/y_ksads__dud__past_004__v01___4,1335,1021
su_p/y_ksads__dud__past_004__v01___5,1336,1022
su_p/y_ksads__dud__past_004__v01___6,1337,1023
su_p/y_ksads__dud__past_004__v01___7,1338,1024
su_p/y_ksads__dud__past_004__v01___8,1339,1025
su_p/y_ksads__dud__past_004__v01___9,1340,1026
su_p/y_ksads__dud__past_004__txt,1341,1027
su_p/y_ksads__dud__pres_,1342,1028
su_p/y_ksads__dud__pres_005___1,1343,1029
su_p/y_ksads__dud__pres_005___2,1344,1030
su_p/y_ksads__dud__pres_005___3,1345,1031
su_p/y_ksads__dud__pres_005___4,1346,1032
su_p/y_ksads__dud__pres_005___5,1347,1033
su_p/y_ksads__dud__pres_005___6,1348,1034
su_p/y_ksads__dud__pres_005___7,1349,1035
su_p/y_ksads__dud__pres_005___8,1350,1036
su_p/y_ksads__dud__pres_005___9,1351,1037
su_p/y_ksads__dud__past_,1352,1038
su_p/y_ksads__dud__past_005___1,1353,1039
su_p/y_ksads__dud__past_005___2,1354,1040
su_p/y_ksads__dud__past_005___3,1355,1041
su_p/y_ksads__dud__past_005___4,1356,1042
su_p/y_ksads__dud__past_005___5,1357,1043
su_p/y_ksads__dud__past_005___6,1358,1044
su_p/y_ksads__dud__past_005___7,1359,1045
su_p/y_ksads__dud__past_005___8,1360,1046
su_p/y_ksads__dud__past_005___9,1361,1047
su_p/y_ksads__dud__past_005__v01___1,1363,
su_p/y_ksads__dud__past_005__v01___2,1364,1049
su_p/y_ksads__dud__past_005__v01___3,1365,1050
su_p/y_ksads__dud__past_005__v01___4,1366,1051
su_p/y_ksads__dud__past_005__v01___5,1367,1052
su_p/y_ksads__dud__past_005__v01___6,1368,1053
su_p/y_ksads__dud__past_005__v01___7,1369,1054
su_p/y_ksads__dud__past_005__v01___8,1370,1055
su_p/y_ksads__dud__past_005__v01___9,1371,1056
mh_p/y_ksads__ptsd__pres_007,2027,1685
mh_p/y_ksads__ptsd__past_007,2028,1686
mh_p/y_ksads__ptsd__past_007__01,2029,1687
mh_p/y_ksads__ptsd__pres_008,2030,1688
mh_p/y_ksads__ptsd__past_008,2031,1689
mh_p/y_ksads__ptsd__past_008__01,2032,1690
mh_p/y_ksads__ptsd__pres_009,2033,1691
mh_p/y_ksads__ptsd__past_009,2034,1692
mh_p/y_ksads__ptsd__past_009__01,2035,1693
mh_p/y_ksads__ptsd__pres_010,2036,1694
mh_p/y_ksads__ptsd__past_010,2037,1695
mh_p/y_ksads__ptsd__past_010__01,2038,1696
mh_p/y_ksads__ptsd__pres_011,2039,1697
mh_p/y_ksads__ptsd__past_011,2040,1698
mh_p/y_ksads__ptsd__past_011__01,2041,1699
mh_p/y_ksads__ptsd__pres_012,2042,1700
mh_p/y_ksads__ptsd__past_012,2043,1701
mh_p/y_ksads__ptsd__past_012__01,2044,1702
mh_p/y_ksads__ptsd__pres_013,2045,1703
mh_p/y_ksads__ptsd__past_013,2046,1704
mh_p/y_ksads__ptsd__past_013__01,2047,1705
mh_p/y_ksads__ptsd__pres_014,2048,1706
mh_p/y_ksads__ptsd__past_014,2049,1707
mh_p/y_ksads__ptsd__past_014__01,2050,1708
mh_p/y_ksads__ptsd__pres_015,2051,1709
mh_p/y_ksads__ptsd__past_015,2052,1710
mh_p/y_ksads__ptsd__past_015__01,2053,1711
mh_p/y_ksads__ptsd__pres_016,2054,1712
mh_p/y_ksads__ptsd__past_016,2055,1713
mh_p/y_ksads__ptsd__past_016__01,2056,1714
